Start,Name,Impact,Currency
06/26/2019 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
06/26/2019 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
06/26/2019 12:30:00,Goods Trade Balance,LOW,USD
06/26/2019 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
06/26/2019 12:30:00,Wholesale Inventories,LOW,USD
06/26/2019 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
06/26/2019 15:30:00,Fed's Daly speech,MEDIUM,USD
06/26/2019 17:00:00,5-Year Note Auction,LOW,USD
06/26/2019 22:45:00,Total Filled Jobs,MEDIUM,NZD
06/26/2019 23:50:00,Foreign Bond Investment,LOW,JPY
06/26/2019 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
06/26/2019 23:50:00,Large Retailer Sales,MEDIUM,JPY
06/26/2019 23:50:00,Retail Trade (YoY),MEDIUM,JPY
06/26/2019 23:50:00,Retail Trade s.a (MoM),MEDIUM,JPY
06/27/2019 01:00:00,ANZ Activity Outlook,LOW,NZD
06/27/2019 01:00:00,ANZ Business Confidence,LOW,NZD
06/27/2019 01:30:00,BoJ's Wakatabe speech,LOW,JPY
06/27/2019 07:00:00,Consumer Price Index (MoM),LOW,EUR
06/27/2019 07:00:00,Consumer Price Index (YoY),LOW,EUR
06/27/2019 07:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
06/27/2019 07:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
06/27/2019 08:00:00,Business Confidence,LOW,EUR
06/27/2019 08:00:00,Consumer Confidence,LOW,EUR
06/27/2019 09:00:00,Business Climate,MEDIUM,EUR
06/27/2019 09:00:00,Consumer Confidence,LOW,EUR
06/27/2019 09:00:00,Economic Sentiment Indicator,LOW,EUR
06/27/2019 09:00:00,Industrial Confidence,LOW,EUR
06/27/2019 09:00:00,Services Sentiment,LOW,EUR
06/27/2019 09:00:00,Trade Balance non-EU,LOW,EUR
06/27/2019 09:40:00,5-y Bond Auction,LOW,EUR
06/27/2019 09:45:00,10-y Bond Auction,LOW,EUR
06/27/2019 12:00:00,Consumer Price Index (MoM),LOW,EUR
06/27/2019 12:00:00,Consumer Price Index (YoY),LOW,EUR
06/27/2019 12:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
06/27/2019 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
06/27/2019 12:30:00,Continuing Jobless Claims,LOW,USD
06/27/2019 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
06/27/2019 12:30:00,Gross Domestic Product Annualized,HIGH,USD
06/27/2019 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
06/27/2019 12:30:00,Initial Jobless Claims,MEDIUM,USD
06/27/2019 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
06/27/2019 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
06/27/2019 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
06/27/2019 14:00:00,Pending Home Sales (YoY),LOW,USD
06/27/2019 14:30:00,EIA Natural Gas Storage Change,LOW,USD
06/27/2019 15:00:00,Kansas Fed Manufacturing Activity,LOW,USD
06/27/2019 15:30:00,4-Week Bill Auction,LOW,USD
06/27/2019 17:00:00,7-Year Note Auction,LOW,USD
06/27/2019 22:00:00,ANZ - Roy Morgan Consumer Confidence,MEDIUM,NZD
06/27/2019 23:01:00,GfK Consumer Confidence,MEDIUM,GBP
06/27/2019 23:30:00,Jobs / Applicants Ratio,MEDIUM,JPY
06/27/2019 23:30:00,Tokyo Consumer Price Index (YoY),MEDIUM,JPY
06/27/2019 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",MEDIUM,JPY
06/27/2019 23:30:00,Tokyo CPI ex Fresh Food (YoY),HIGH,JPY
06/27/2019 23:30:00,Unemployment Rate,MEDIUM,JPY
06/27/2019 23:50:00,BoJ Summary of Opinions,LOW,JPY
06/27/2019 23:50:00,Industrial Production (MoM),LOW,JPY
06/27/2019 23:50:00,Industrial Production (YoY),MEDIUM,JPY
06/28/2019 00:00:00,G20 Meeting,MEDIUM,EUR
06/28/2019 01:30:00,Private Sector Credit (MoM),LOW,AUD
06/28/2019 01:30:00,Private Sector Credit (YoY),LOW,AUD
06/28/2019 04:00:00,Vehicle Production (YoY),LOW,JPY
06/28/2019 05:00:00,Annualized Housing Starts,LOW,JPY
06/28/2019 05:00:00,Construction Orders (YoY),LOW,JPY
06/28/2019 05:00:00,Housing Starts (YoY),LOW,JPY
06/28/2019 06:00:00,Import Price Index (MoM),LOW,EUR
06/28/2019 06:00:00,Import Price Index (YoY),LOW,EUR
06/28/2019 06:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
06/28/2019 06:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
06/28/2019 06:45:00,Consumer Spending (MoM),LOW,EUR
06/28/2019 06:45:00,Producer Prices (MoM),LOW,EUR
06/28/2019 07:00:00,KOF Leading Indicator,MEDIUM,CHF
06/28/2019 07:00:00,Gross Domestic Product (QoQ),LOW,EUR
06/28/2019 07:00:00,Gross Domestic Product (YoY),LOW,EUR
06/28/2019 07:00:00,Retail Sales (YoY),LOW,EUR
06/28/2019 07:30:00,ECB's Lautenschläger speech,MEDIUM,EUR
06/28/2019 08:00:00,Current Account Balance,LOW,EUR
06/28/2019 08:30:00,Current Account,LOW,GBP
06/28/2019 08:30:00,Gross Domestic Product (QoQ),HIGH,GBP
06/28/2019 08:30:00,Gross Domestic Product (YoY),MEDIUM,GBP
06/28/2019 08:30:00,Total Business Investment (QoQ),LOW,GBP
06/28/2019 08:30:00,Total Business Investment (YoY),LOW,GBP
06/28/2019 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
06/28/2019 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
06/28/2019 09:00:00,Consumer Price Index (EU Norm) (MoM),LOW,EUR
06/28/2019 09:00:00,Consumer Price Index (EU Norm) (YoY),LOW,EUR
06/28/2019 09:00:00,Consumer Price Index (MoM),LOW,EUR
06/28/2019 09:00:00,Consumer Price Index (YoY),LOW,EUR
06/28/2019 10:00:00,Producer Price Index (MoM),LOW,EUR
06/28/2019 10:00:00,Producer Price Index (YoY),LOW,EUR
06/28/2019 12:30:00,Gross Domestic Product (MoM),MEDIUM,CAD
06/28/2019 12:30:00,Industrial Product Price (MoM),LOW,CAD
06/28/2019 12:30:00,Raw Material Price Index,LOW,CAD
06/28/2019 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
06/28/2019 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
06/28/2019 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
06/28/2019 12:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
06/28/2019 12:30:00,Personal Income (MoM),MEDIUM,USD
06/28/2019 12:30:00,Personal Spending,MEDIUM,USD
06/28/2019 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
06/28/2019 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
06/28/2019 14:30:00,Bank of Canada Business Outlook Survey,MEDIUM,CAD
06/28/2019 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
06/28/2019 19:20:00,Fed's Daly speech,MEDIUM,USD
06/28/2019 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
06/28/2019 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
06/28/2019 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
06/28/2019 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
06/28/2019 19:30:00,CFTC Gold NC Net Positions,LOW,USD
06/28/2019 19:30:00,CFTC Oil NC Net Positions,LOW,USD
06/28/2019 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
06/29/2019 00:00:00,G20 Meeting,MEDIUM,EUR
06/29/2019 14:00:00,ECB's Mersch speech,MEDIUM,EUR
06/30/2019 00:00:00,European Council Meeting,MEDIUM,EUR
06/30/2019 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
06/30/2019 01:00:00,NBS Non-Manufacturing PMI,MEDIUM,CNY
06/30/2019 22:30:00,AiG Performance of Mfg Index,MEDIUM,AUD
06/30/2019 23:00:00,Judo Bank Manufacturing PMI,MEDIUM,AUD
06/30/2019 23:50:00,Tankan Large All Industry Capex,MEDIUM,JPY
06/30/2019 23:50:00,Tankan Large Manufacturing Index,MEDIUM,JPY
06/30/2019 23:50:00,Tankan Large Manufacturing Outlook,MEDIUM,JPY
06/30/2019 23:50:00,Tankan Non - Manufacturing Index,LOW,JPY
06/30/2019 23:50:00,Tankan Non - Manufacturing Outlook,LOW,JPY
07/01/2019 00:00:00,Canada Day,NONE,CAD
07/01/2019 00:00:00,OPEC Meeting,MEDIUM,USD
07/01/2019 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
07/01/2019 01:00:00,TD Securities Inflation (MoM),MEDIUM,AUD
07/01/2019 01:00:00,TD Securities Inflation (YoY),MEDIUM,AUD
07/01/2019 01:45:00,Caixin Manufacturing PMI,HIGH,CNY
07/01/2019 05:00:00,Consumer Confidence Index,LOW,JPY
07/01/2019 05:00:00,Vehicle Sales (YoY),LOW,JPY
07/01/2019 06:15:00,Fed's Clarida speech,MEDIUM,USD
07/01/2019 06:30:00,RBA Commodity Index SDR (YoY),LOW,AUD
07/01/2019 06:30:00,Real Retail Sales (YoY),MEDIUM,CHF
07/01/2019 06:45:00,ECB's De Guindos speech,MEDIUM,EUR
07/01/2019 07:15:00,HCOB Manufacturing PMI,LOW,EUR
07/01/2019 07:30:00,SVME - Purchasing Managers' Index,LOW,CHF
07/01/2019 07:45:00,HCOB Manufacturing PMI,LOW,EUR
07/01/2019 07:50:00,HCOB Manufacturing PMI,LOW,EUR
07/01/2019 07:55:00,HCOB Manufacturing PMI,MEDIUM,EUR
07/01/2019 07:55:00,Unemployment Change,MEDIUM,EUR
07/01/2019 07:55:00,Unemployment Rate s.a.,MEDIUM,EUR
07/01/2019 08:00:00,HCOB Manufacturing PMI,LOW,EUR
07/01/2019 08:00:00,M3 Money Supply (3m),LOW,EUR
07/01/2019 08:00:00,M3 Money Supply (YoY),LOW,EUR
07/01/2019 08:00:00,Private Loans (YoY),LOW,EUR
07/01/2019 08:00:00,Unemployment,LOW,EUR
07/01/2019 08:30:00,Consumer Credit,LOW,GBP
07/01/2019 08:30:00,M4 Money Supply (MoM),LOW,GBP
07/01/2019 08:30:00,M4 Money Supply (YoY),LOW,GBP
07/01/2019 08:30:00,Mortgage Approvals,LOW,GBP
07/01/2019 08:30:00,Net Lending to Individuals (MoM),LOW,GBP
07/01/2019 08:30:00,S&P Global/CIPS Manufacturing PMI,MEDIUM,GBP
07/01/2019 09:00:00,Unemployment Rate,MEDIUM,EUR
07/01/2019 10:15:00,ECB's Lane speech,MEDIUM,EUR
07/01/2019 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
07/01/2019 14:00:00,Construction Spending (MoM),LOW,USD
07/01/2019 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
07/01/2019 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
07/01/2019 14:00:00,ISM Manufacturing PMI,HIGH,USD
07/01/2019 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
07/01/2019 15:30:00,3-Month Bill Auction,LOW,USD
07/01/2019 15:30:00,6-Month Bill Auction,LOW,USD
07/01/2019 22:00:00,NZIER Business Confidence (QoQ),MEDIUM,NZD
07/01/2019 22:45:00,Building Permits s.a. (MoM),MEDIUM,NZD
07/01/2019 23:50:00,Monetary Base (YoY),LOW,JPY
07/02/2019 01:00:00,HIA New Home Sales (MoM),MEDIUM,AUD
07/02/2019 03:45:00,10-y Bond Auction,LOW,JPY
07/02/2019 04:30:00,RBA Interest Rate Decision,HIGH,AUD
07/02/2019 04:30:00,RBA Rate Statement,HIGH,AUD
07/02/2019 06:00:00,Retail Sales (MoM),MEDIUM,EUR
07/02/2019 06:00:00,Retail Sales (YoY),LOW,EUR
07/02/2019 06:00:00,Nationwide Housing Prices n.s.a (YoY),LOW,GBP
07/02/2019 06:00:00,Nationwide Housing Prices s.a (MoM),LOW,GBP
07/02/2019 06:45:00,Budget Balance,LOW,EUR
07/02/2019 07:00:00,Unemployment Change,LOW,EUR
07/02/2019 08:30:00,S&P Global/CIPS Construction PMI,LOW,GBP
07/02/2019 09:00:00,Producer Price Index (MoM),LOW,EUR
07/02/2019 09:00:00,Producer Price Index (YoY),LOW,EUR
07/02/2019 09:30:00,RBA's Governor Lowe speech,HIGH,AUD
07/02/2019 10:35:00,Fed's Williams speech,MEDIUM,USD
07/02/2019 12:55:00,Redbook Index (MoM),LOW,USD
07/02/2019 12:55:00,Redbook Index (YoY),LOW,USD
07/02/2019 13:30:00,S&P Global Manufacturing PMI,MEDIUM,CAD
07/02/2019 13:45:00,ISM-NY Business Conditions Index,LOW,USD
07/02/2019 14:00:00,RealClearMarkets/TIPP Economic Optimism (MoM),LOW,USD
07/02/2019 14:05:00,BoE's Governor Carney speech,HIGH,GBP
07/02/2019 14:28:52,GDT Price Index,MEDIUM,NZD
07/02/2019 15:00:00,Fed's Mester speech,MEDIUM,USD
07/02/2019 19:30:00,Total Vehicle Sales,LOW,USD
07/02/2019 20:30:00,API Weekly Crude Oil Stock,LOW,USD
07/02/2019 22:30:00,AiG Performance of Services Index,LOW,AUD
07/02/2019 23:00:00,Judo Bank Composite PMI,LOW,AUD
07/02/2019 23:00:00,Judo Bank Services PMI,LOW,AUD
07/02/2019 23:00:00,BRC Shop Price Index (YoY),LOW,GBP
07/03/2019 00:30:00,Jibun Bank Services PMI,LOW,JPY
07/03/2019 01:00:00,ANZ Commodity Price,LOW,NZD
07/03/2019 01:30:00,Building Permits (MoM),MEDIUM,AUD
07/03/2019 01:30:00,Building Permits (YoY),LOW,AUD
07/03/2019 01:30:00,Exports (MoM),MEDIUM,AUD
07/03/2019 01:30:00,Imports (MoM),MEDIUM,AUD
07/03/2019 01:30:00,Trade Balance (MoM),MEDIUM,AUD
07/03/2019 01:30:00,BoJ's Funo speech,LOW,JPY
07/03/2019 01:45:00,Caixin Services PMI,MEDIUM,CNY
07/03/2019 07:15:00,HCOB Services PMI,LOW,EUR
07/03/2019 07:45:00,HCOB Services PMI,LOW,EUR
07/03/2019 07:50:00,HCOB Composite PMI,LOW,EUR
07/03/2019 07:50:00,HCOB Services PMI,LOW,EUR
07/03/2019 07:55:00,HCOB Composite PMI,MEDIUM,EUR
07/03/2019 07:55:00,HCOB Services PMI,LOW,EUR
07/03/2019 08:00:00,HCOB Composite PMI,MEDIUM,EUR
07/03/2019 08:00:00,HCOB Services PMI,LOW,EUR
07/03/2019 08:30:00,S&P Global/CIPS Services PMI,MEDIUM,GBP
07/03/2019 11:00:00,MBA Mortgage Applications,LOW,USD
07/03/2019 11:30:00,Challenger Job Cuts,LOW,USD
07/03/2019 12:15:00,BoE's Broadbent speech,MEDIUM,GBP
07/03/2019 12:15:00,ADP Employment Change,MEDIUM,USD
07/03/2019 12:30:00,Exports,LOW,CAD
07/03/2019 12:30:00,Imports,LOW,CAD
07/03/2019 12:30:00,International Merchandise Trade,MEDIUM,CAD
07/03/2019 12:30:00,Continuing Jobless Claims,LOW,USD
07/03/2019 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
07/03/2019 12:30:00,Initial Jobless Claims,MEDIUM,USD
07/03/2019 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
07/03/2019 13:45:00,S&P Global Composite PMI,MEDIUM,USD
07/03/2019 13:45:00,S&P Global Services PMI,MEDIUM,USD
07/03/2019 14:00:00,Factory Orders (MoM),MEDIUM,USD
07/03/2019 14:00:00,ISM Services Employment Index,MEDIUM,USD
07/03/2019 14:00:00,ISM Services New Orders Index,MEDIUM,USD
07/03/2019 14:00:00,ISM Services PMI,HIGH,USD
07/03/2019 14:00:00,ISM Services Prices Paid,MEDIUM,USD
07/03/2019 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
07/03/2019 15:30:00,4-Week Bill Auction,LOW,USD
07/03/2019 16:00:00,EIA Natural Gas Storage Change,LOW,USD
07/03/2019 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
07/03/2019 23:50:00,Foreign Bond Investment,LOW,JPY
07/03/2019 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
07/04/2019 01:30:00,Retail Sales s.a. (MoM),MEDIUM,AUD
07/04/2019 05:00:00,Independence Day,NONE,USD
07/04/2019 06:30:00,Consumer Price Index (MoM),LOW,CHF
07/04/2019 06:30:00,Consumer Price Index (YoY),MEDIUM,CHF
07/04/2019 07:00:00,ECB's Lane speech,MEDIUM,EUR
07/04/2019 08:40:00,10-y Obligaciones Auction,LOW,EUR
07/04/2019 09:00:00,Retail Sales (MoM),LOW,EUR
07/04/2019 09:00:00,Retail Sales (YoY),MEDIUM,EUR
07/04/2019 09:00:00,10-y Bond Auction,LOW,EUR
07/04/2019 09:10:00,ECB's De Guindos speech,MEDIUM,EUR
07/04/2019 09:30:00,30-y Bond Auction,MEDIUM,EUR
07/04/2019 22:30:00,AiG Performance of Construction Index,MEDIUM,AUD
07/04/2019 23:30:00,Overall Household Spending (YoY),MEDIUM,JPY
07/04/2019 23:50:00,JP Foreign Reserves,LOW,JPY
07/05/2019 05:00:00,Coincident Index,LOW,JPY
07/05/2019 05:00:00,Leading Economic Index,MEDIUM,JPY
07/05/2019 06:00:00,Factory Orders n.s.a. (YoY),LOW,EUR
07/05/2019 06:00:00,Factory Orders s.a. (MoM),MEDIUM,EUR
07/05/2019 06:45:00,Current Account,LOW,EUR
07/05/2019 06:45:00,"Exports, EUR",LOW,EUR
07/05/2019 06:45:00,"Imports, EUR",LOW,EUR
07/05/2019 06:45:00,Trade Balance EUR,LOW,EUR
07/05/2019 07:00:00,Industrial Output Cal Adjusted (YoY),LOW,EUR
07/05/2019 07:30:00,Halifax House Prices (MoM),LOW,GBP
07/05/2019 07:30:00,Halifax House Prices (YoY/3m),LOW,GBP
07/05/2019 08:00:00,ECB's De Guindos speech,MEDIUM,EUR
07/05/2019 12:30:00,Average Hourly Wages (YoY),MEDIUM,CAD
07/05/2019 12:30:00,Net Change in Employment,HIGH,CAD
07/05/2019 12:30:00,Participation Rate,MEDIUM,CAD
07/05/2019 12:30:00,Unemployment Rate,HIGH,CAD
07/05/2019 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
07/05/2019 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
07/05/2019 12:30:00,Average Weekly Hours,LOW,USD
07/05/2019 12:30:00,Labor Force Participation Rate,MEDIUM,USD
07/05/2019 12:30:00,Nonfarm Payrolls,HIGH,USD
07/05/2019 12:30:00,U6 Underemployment Rate,LOW,USD
07/05/2019 12:30:00,Unemployment Rate,MEDIUM,USD
07/05/2019 14:00:00,Ivey Purchasing Managers Index,MEDIUM,CAD
07/05/2019 14:00:00,Ivey Purchasing Managers Index s.a,MEDIUM,CAD
07/05/2019 15:00:00,Fed Monetary Policy Report,MEDIUM,USD
07/07/2019 07:30:00,ECB's Cœuré speech,MEDIUM,EUR
07/07/2019 08:00:00,Foreign Exchange Reserves (MoM),LOW,CNY
07/07/2019 23:50:00,Bank Lending (YoY),LOW,JPY
07/07/2019 23:50:00,Current Account n.s.a.,LOW,JPY
07/07/2019 23:50:00,Machinery Orders (MoM),MEDIUM,JPY
07/07/2019 23:50:00,Machinery Orders (YoY),MEDIUM,JPY
07/07/2019 23:50:00,Trade Balance - BOP Basis,LOW,JPY
07/08/2019 00:30:00,BoJ's Governor Kuroda speech,HIGH,JPY
07/08/2019 01:30:00,ANZ Job Advertisements,LOW,AUD
07/08/2019 05:00:00,Eco Watchers Survey: Current,LOW,JPY
07/08/2019 05:00:00,Eco Watchers Survey: Outlook,LOW,JPY
07/08/2019 06:00:00,Current Account n.s.a.,LOW,EUR
07/08/2019 06:00:00,Exports (MoM),LOW,EUR
07/08/2019 06:00:00,Imports (MoM),LOW,EUR
07/08/2019 06:00:00,Industrial Production n.s.a. w.d.a. (YoY),LOW,EUR
07/08/2019 06:00:00,Industrial Production s.a. (MoM),MEDIUM,EUR
07/08/2019 06:00:00,Trade Balance s.a.,MEDIUM,EUR
07/08/2019 07:00:00,Foreign Currency Reserves,LOW,CHF
07/08/2019 08:30:00,Sentix Investor Confidence,LOW,EUR
07/08/2019 15:30:00,3-Month Bill Auction,LOW,USD
07/08/2019 15:30:00,6-Month Bill Auction,LOW,USD
07/08/2019 19:00:00,Consumer Credit Change,LOW,USD
07/08/2019 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
07/08/2019 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
07/08/2019 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
07/08/2019 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
07/08/2019 19:30:00,CFTC Gold NC Net Positions,LOW,USD
07/08/2019 19:30:00,CFTC Oil NC Net Positions,LOW,USD
07/08/2019 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
07/08/2019 23:01:00,BRC Like-For-Like Retail Sales (YoY),MEDIUM,GBP
07/08/2019 23:30:00,Labor Cash Earnings (YoY),LOW,JPY
07/08/2019 23:50:00,Money Supply M2+CD (YoY),LOW,JPY
07/09/2019 01:30:00,National Australia Bank's Business Conditions,LOW,AUD
07/09/2019 01:30:00,National Australia Bank's Business Confidence,LOW,AUD
07/09/2019 05:45:00,Unemployment Rate s.a (MoM),MEDIUM,CHF
07/09/2019 06:00:00,Machine Tool Orders (YoY),LOW,JPY
07/09/2019 08:00:00,Retail Sales n.s.a (YoY),LOW,EUR
07/09/2019 08:00:00,Retail Sales s.a. (MoM),LOW,EUR
07/09/2019 08:40:00,12-Month Letras Auction,LOW,EUR
07/09/2019 08:40:00,6-Month Letras Auction,LOW,EUR
07/09/2019 10:00:00,NFIB Business Optimism Index,LOW,USD
07/09/2019 12:15:57,Housing Starts s.a (YoY),LOW,CAD
07/09/2019 12:30:00,Building Permits (MoM),LOW,CAD
07/09/2019 12:45:00,Fed's Chair Powell speech,HIGH,USD
07/09/2019 12:55:00,Redbook Index (MoM),LOW,USD
07/09/2019 12:55:00,Redbook Index (YoY),LOW,USD
07/09/2019 14:00:00,JOLTS Job Openings,LOW,USD
07/09/2019 14:10:00,Fed's Bullard speech,MEDIUM,USD
07/09/2019 17:00:00,3-Year Note Auction,LOW,USD
07/09/2019 18:00:00,Fed's Bostic speech,MEDIUM,USD
07/09/2019 18:00:00,Fed's Quarles speech,MEDIUM,USD
07/09/2019 20:30:00,API Weekly Crude Oil Stock,LOW,USD
07/09/2019 21:00:00,RBNZ's Governor Orr speech,HIGH,NZD
07/09/2019 22:45:00,Food Price Index (MoM),LOW,NZD
07/09/2019 23:50:00,Producer Price Index (MoM),LOW,JPY
07/09/2019 23:50:00,Producer Price Index (YoY),LOW,JPY
07/10/2019 00:30:00,Westpac Consumer Confidence,MEDIUM,AUD
07/10/2019 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
07/10/2019 01:30:00,Consumer Price Index (YoY),HIGH,CNY
07/10/2019 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
07/10/2019 06:45:00,Industrial Output (MoM),LOW,EUR
07/10/2019 07:00:00,Non-Monetary Policy ECB Meeting,LOW,EUR
07/10/2019 08:00:00,Industrial Output s.a. (MoM),LOW,EUR
07/10/2019 08:00:00,Industrial Output w.d.a (YoY),LOW,EUR
07/10/2019 08:30:00,Goods Trade Balance,LOW,GBP
07/10/2019 08:30:00,Gross Domestic Product (MoM),MEDIUM,GBP
07/10/2019 08:30:00,Index of Services (3M/3M),LOW,GBP
07/10/2019 08:30:00,Industrial Production (MoM),MEDIUM,GBP
07/10/2019 08:30:00,Industrial Production (YoY),LOW,GBP
07/10/2019 08:30:00,Manufacturing Production (MoM),MEDIUM,GBP
07/10/2019 08:30:00,Manufacturing Production (YoY),MEDIUM,GBP
07/10/2019 08:30:00,Total Trade Balance,LOW,GBP
07/10/2019 08:30:00,Trade Balance; non-EU,LOW,GBP
07/10/2019 09:00:00,European Commission releases Economic Growth Forecasts,MEDIUM,EUR
07/10/2019 09:40:00,10-y Bond Auction,MEDIUM,EUR
07/10/2019 11:00:00,MBA Mortgage Applications,LOW,USD
07/10/2019 12:00:00,NIESR GDP Estimate (3M),LOW,GBP
07/10/2019 14:00:00,BoC Interest Rate Decision,HIGH,CAD
07/10/2019 14:00:00,BoC Monetary Policy Report,HIGH,CAD
07/10/2019 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
07/10/2019 14:00:00,Fed's Chair Powell testifies,HIGH,USD
07/10/2019 14:00:00,Wholesale Inventories,LOW,USD
07/10/2019 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
07/10/2019 15:15:00,BoC Press Conference,HIGH,CAD
07/10/2019 17:00:00,10-Year Note Auction,LOW,USD
07/10/2019 17:10:00,BoE's Tenreyro speech,MEDIUM,GBP
07/10/2019 17:30:00,Fed's Bullard speech,MEDIUM,USD
07/10/2019 18:00:00,FOMC Minutes,HIGH,USD
07/10/2019 22:45:00,Electronic Card Retail Sales  (MoM),LOW,NZD
07/10/2019 22:45:00,Electronic Card Retail Sales (YoY),LOW,NZD
07/10/2019 23:01:00,RICS Housing Price Balance,LOW,GBP
07/10/2019 23:50:00,Foreign Bond Investment,LOW,JPY
07/10/2019 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
07/11/2019 00:00:00,Eurogroup Meeting,MEDIUM,EUR
07/11/2019 01:00:00,Consumer Inflation Expectations,MEDIUM,AUD
07/11/2019 01:00:00,ANZ Monthly Inflation Gauge (MoM),LOW,NZD
07/11/2019 01:00:00,ANZ Monthly Inflation Gauge (YoY),LOW,NZD
07/11/2019 01:30:00,Home Loans,MEDIUM,AUD
07/11/2019 01:30:00,Investment Lending for Homes,MEDIUM,AUD
07/11/2019 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
07/11/2019 06:00:00,Consumer Price Index (MoM),LOW,EUR
07/11/2019 06:00:00,Consumer Price Index (YoY),LOW,EUR
07/11/2019 06:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
07/11/2019 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
07/11/2019 06:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
07/11/2019 06:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
07/11/2019 06:45:00,Inflation ex-tobacco (MoM),LOW,EUR
07/11/2019 07:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
07/11/2019 09:30:00,Financial Stability Report,MEDIUM,GBP
07/11/2019 09:30:00,FPC Meeting Minutes,LOW,GBP
07/11/2019 10:00:00,BoE's Governor Carney speech,HIGH,GBP
07/11/2019 10:15:00,ECB's Cœuré speech,MEDIUM,EUR
07/11/2019 11:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
07/11/2019 12:30:00,New Housing Price Index (MoM),LOW,CAD
07/11/2019 12:30:00,New Housing Price Index (YoY),LOW,CAD
07/11/2019 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
07/11/2019 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
07/11/2019 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
07/11/2019 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
07/11/2019 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
07/11/2019 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
07/11/2019 12:30:00,Continuing Jobless Claims,LOW,USD
07/11/2019 12:30:00,Initial Jobless Claims,MEDIUM,USD
