Start,Name,Impact,Currency
05/25/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
05/25/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
05/27/2018 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
05/28/2018 00:00:00,Spring Bank Holiday,NONE,GBP
05/28/2018 05:00:00,Memorial Day,NONE,USD
05/28/2018 08:08:58,Producer Price Index (MoM),LOW,EUR
05/28/2018 08:09:05,Producer Price Index (YoY),LOW,EUR
05/28/2018 23:30:00,Jobs / Applicants Ratio,MEDIUM,JPY
05/28/2018 23:30:00,Unemployment Rate,MEDIUM,JPY
05/29/2018 04:40:00,Fed's Bullard speech,MEDIUM,USD
05/29/2018 06:00:00,Exports (MoM),LOW,CHF
05/29/2018 06:00:00,Imports (MoM),LOW,CHF
05/29/2018 06:00:00,Trade Balance,LOW,CHF
05/29/2018 06:45:00,Consumer Confidence,LOW,EUR
05/29/2018 08:00:00,M3 Money Supply (3m),LOW,EUR
05/29/2018 08:00:00,M3 Money Supply (YoY),LOW,EUR
05/29/2018 08:00:00,Private Loans (YoY),LOW,EUR
05/29/2018 08:00:00,Business Confidence,LOW,EUR
05/29/2018 08:00:00,Consumer Confidence,LOW,EUR
05/29/2018 10:30:00,ECB's Mersch speech,MEDIUM,EUR
05/29/2018 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
05/29/2018 14:00:00,Consumer Confidence,MEDIUM,USD
05/29/2018 14:30:00,Dallas Fed Manufacturing Business Index,LOW,USD
05/29/2018 15:30:00,3-Month Bill Auction,LOW,USD
05/29/2018 15:30:00,4-Week Bill Auction,LOW,USD
05/29/2018 15:30:00,6-Month Bill Auction,LOW,USD
05/29/2018 16:30:00,ECB's Lautenschläger speech,MEDIUM,EUR
05/29/2018 21:00:00,RBNZ Financial Stability Report,MEDIUM,NZD
05/29/2018 22:45:00,Building Permits s.a. (MoM),MEDIUM,NZD
05/29/2018 23:01:00,BRC Shop Price Index (YoY),LOW,GBP
05/29/2018 23:50:00,Large Retailer Sales,MEDIUM,JPY
05/29/2018 23:50:00,Retail Trade (YoY),MEDIUM,JPY
05/29/2018 23:50:00,Retail Trade s.a (MoM),MEDIUM,JPY
05/30/2018 00:00:00,BoJ's Governor Kuroda speech,MEDIUM,JPY
05/30/2018 01:10:00,RBNZ's Governor Orr speech,HIGH,NZD
05/30/2018 01:30:00,Building Permits (MoM),MEDIUM,AUD
05/30/2018 01:30:00,Building Permits (YoY),LOW,AUD
05/30/2018 05:00:00,Consumer Confidence Index,LOW,JPY
05/30/2018 06:00:00,Import Price Index (MoM),LOW,EUR
05/30/2018 06:00:00,Import Price Index (YoY),LOW,EUR
05/30/2018 06:00:00,Retail Sales (MoM),MEDIUM,EUR
05/30/2018 06:00:00,Retail Sales (YoY),LOW,EUR
05/30/2018 06:45:00,Consumer Spending (MoM),LOW,EUR
05/30/2018 06:45:00,Gross Domestic Product (QoQ),LOW,EUR
05/30/2018 07:00:00,KOF Leading Indicator,MEDIUM,CHF
05/30/2018 07:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
05/30/2018 07:00:00,Retail Sales (YoY),LOW,EUR
05/30/2018 08:00:00,ZEW Survey – Expectations,MEDIUM,CHF
05/30/2018 08:00:00,Unemployment Change,MEDIUM,EUR
05/30/2018 08:00:00,Unemployment Rate s.a.,MEDIUM,EUR
05/30/2018 09:00:00,Business Climate,MEDIUM,EUR
05/30/2018 09:00:00,Consumer Confidence,LOW,EUR
05/30/2018 09:00:00,Economic Sentiment Indicator,LOW,EUR
05/30/2018 09:00:00,Industrial Confidence,LOW,EUR
05/30/2018 09:00:00,Services Sentiment,LOW,EUR
05/30/2018 09:33:53,10-y Bond Auction,LOW,EUR
05/30/2018 09:34:00,5-y Bond Auction,LOW,EUR
05/30/2018 11:00:00,MBA Mortgage Applications,LOW,USD
05/30/2018 12:06:49,Consumer Price Index (YoY),LOW,EUR
05/30/2018 12:07:01,Consumer Price Index (MoM),LOW,EUR
05/30/2018 12:07:09,Harmonized Index of Consumer Prices (MoM),LOW,EUR
05/30/2018 12:07:11,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
05/30/2018 12:15:00,ADP Employment Change,MEDIUM,USD
05/30/2018 12:30:00,Current Account,MEDIUM,CAD
05/30/2018 12:30:00,Industrial Product Price (MoM),LOW,CAD
05/30/2018 12:30:00,Raw Material Price Index,LOW,CAD
05/30/2018 12:30:00,Core Personal Consumption Expenditures (QoQ),HIGH,USD
05/30/2018 12:30:00,Goods Trade Balance,LOW,USD
05/30/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
05/30/2018 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
05/30/2018 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
05/30/2018 12:30:00,Wholesale Inventories,LOW,USD
05/30/2018 12:55:00,Redbook Index (MoM),LOW,USD
05/30/2018 12:55:00,Redbook Index (YoY),LOW,USD
05/30/2018 14:00:00,BoC Interest Rate Decision,HIGH,CAD
05/30/2018 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
05/30/2018 14:45:00,SNB's Chairman Jordan speech,MEDIUM,CHF
05/30/2018 18:00:00,Fed's Beige Book,MEDIUM,USD
05/30/2018 20:30:00,API Weekly Crude Oil Stock,LOW,USD
05/30/2018 22:45:00,Total Filled Jobs,MEDIUM,NZD
05/30/2018 23:01:00,GfK Consumer Confidence,MEDIUM,GBP
05/30/2018 23:50:00,Foreign Bond Investment,LOW,JPY
05/30/2018 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
05/30/2018 23:50:00,Industrial Production (MoM),LOW,JPY
05/30/2018 23:50:00,Industrial Production (YoY),LOW,JPY
05/31/2018 00:00:00,G7 Meeting,HIGH,EUR
05/31/2018 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
05/31/2018 01:00:00,NBS Non-Manufacturing PMI,MEDIUM,CNY
05/31/2018 01:00:00,ANZ Activity Outlook,LOW,NZD
05/31/2018 01:00:00,ANZ Business Confidence,LOW,NZD
05/31/2018 01:30:00,Private Capital Expenditure,LOW,AUD
05/31/2018 01:30:00,Private Sector Credit (MoM),LOW,AUD
05/31/2018 01:30:00,Private Sector Credit (YoY),LOW,AUD
05/31/2018 05:00:00,Annualized Housing Starts,LOW,JPY
05/31/2018 05:00:00,Construction Orders (YoY),LOW,JPY
05/31/2018 05:00:00,Housing Starts (YoY),LOW,JPY
05/31/2018 05:45:00,Gross Domestic Product (QoQ),MEDIUM,CHF
05/31/2018 05:45:00,Gross Domestic Product (YoY),MEDIUM,CHF
05/31/2018 06:00:00,Nationwide Housing Prices n.s.a (YoY),LOW,GBP
05/31/2018 06:00:00,Nationwide Housing Prices s.a (MoM),LOW,GBP
05/31/2018 06:45:00,Consumer Price Index (EU norm) (YoY),MEDIUM,EUR
05/31/2018 06:45:00,Producer Prices (MoM),LOW,EUR
05/31/2018 07:00:00,SNB's Zurbrugg speech,MEDIUM,CHF
05/31/2018 07:00:00,Gross Domestic Product (QoQ),LOW,EUR
05/31/2018 07:00:00,Gross Domestic Product (YoY),LOW,EUR
05/31/2018 07:15:00,Real Retail Sales (YoY),MEDIUM,CHF
05/31/2018 08:00:00,Current Account Balance,LOW,EUR
05/31/2018 08:00:00,Unemployment,LOW,EUR
05/31/2018 08:30:00,Consumer Credit,LOW,GBP
05/31/2018 08:30:00,M4 Money Supply (MoM),LOW,GBP
05/31/2018 08:30:00,M4 Money Supply (YoY),LOW,GBP
05/31/2018 08:30:00,Mortgage Approvals,MEDIUM,GBP
05/31/2018 08:30:00,Net Lending to Individuals (MoM),LOW,GBP
05/31/2018 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
05/31/2018 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
05/31/2018 09:00:00,Unemployment Rate,MEDIUM,EUR
05/31/2018 09:00:00,Consumer Price Index (EU Norm) (MoM),LOW,EUR
05/31/2018 09:00:00,Consumer Price Index (EU Norm) (YoY),LOW,EUR
05/31/2018 09:00:00,Consumer Price Index (MoM),LOW,EUR
05/31/2018 09:00:00,Consumer Price Index (YoY),LOW,EUR
05/31/2018 11:30:00,Challenger Job Cuts,LOW,USD
05/31/2018 12:00:00,Fed's Bullard speech,MEDIUM,USD
05/31/2018 12:30:00,Gross Domestic Product (MoM),MEDIUM,CAD
05/31/2018 12:30:00,Gross Domestic Product Annualized,HIGH,CAD
05/31/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
05/31/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
05/31/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
05/31/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
05/31/2018 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
05/31/2018 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
05/31/2018 12:30:00,Personal Income (MoM),MEDIUM,USD
05/31/2018 12:30:00,Personal Spending,MEDIUM,USD
05/31/2018 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
05/31/2018 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
05/31/2018 14:00:00,Pending Home Sales (YoY),LOW,USD
05/31/2018 14:30:00,EIA Natural Gas Storage Change,LOW,USD
05/31/2018 15:00:00,EIA Crude Oil Stocks Change,LOW,USD
05/31/2018 16:20:00,BoC's Leduc speech,MEDIUM,CAD
05/31/2018 16:45:00,Fed's Bostic speech,MEDIUM,USD
05/31/2018 17:00:00,Fed's Brainard speech,MEDIUM,USD
05/31/2018 22:00:00,ANZ – Roy Morgan Consumer Confidence,MEDIUM,NZD
05/31/2018 22:30:00,AiG Performance of Mfg Index,MEDIUM,AUD
05/31/2018 22:45:00,Terms of Trade Index,LOW,NZD
05/31/2018 23:50:00,Capital Spending,LOW,JPY
06/01/2018 00:00:00,G7 Meeting,HIGH,EUR
06/01/2018 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
06/01/2018 00:30:00,Fed's Kaplan speech,MEDIUM,USD
06/01/2018 01:45:00,Caixin Manufacturing PMI,MEDIUM,CNY
06/01/2018 05:00:00,Vehicle Sales (YoY),LOW,JPY
06/01/2018 06:30:00,RBA Commodity Index SDR (YoY),LOW,AUD
06/01/2018 07:15:00,HCOB Manufacturing PMI,LOW,EUR
06/01/2018 07:30:00,SVME - Purchasing Managers' Index,LOW,CHF
06/01/2018 07:45:00,HCOB Manufacturing PMI,LOW,EUR
06/01/2018 07:50:00,HCOB Manufacturing PMI,LOW,EUR
06/01/2018 07:55:00,HCOB Manufacturing PMI,MEDIUM,EUR
06/01/2018 08:00:00,HCOB Manufacturing PMI,MEDIUM,EUR
06/01/2018 08:00:00,Gross Domestic Product (QoQ),MEDIUM,EUR
06/01/2018 08:00:00,Gross Domestic Product (YoY),MEDIUM,EUR
06/01/2018 08:30:00,S&P Global/CIPS Manufacturing PMI,MEDIUM,GBP
06/01/2018 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
06/01/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
06/01/2018 12:30:00,Average Weekly Hours,LOW,USD
06/01/2018 12:30:00,Labor Force Participation Rate,MEDIUM,USD
06/01/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
06/01/2018 12:30:00,U6 Underemployment Rate,LOW,USD
06/01/2018 12:30:00,Unemployment Rate,MEDIUM,USD
06/01/2018 12:55:00,Fed's Kashkari speech,MEDIUM,USD
06/01/2018 13:30:00,S&P Global Manufacturing PMI,MEDIUM,CAD
06/01/2018 13:45:00,S&P Global Manufacturing PMI,LOW,USD
06/01/2018 14:00:00,Construction Spending (MoM),LOW,USD
06/01/2018 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
06/01/2018 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
06/01/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
06/01/2018 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
06/01/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
06/01/2018 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
06/01/2018 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
06/01/2018 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
06/01/2018 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
06/01/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
06/01/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
06/01/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
06/01/2018 19:30:00,Total Vehicle Sales,LOW,USD
06/02/2018 00:00:00,G7 Meeting,HIGH,EUR
06/02/2018 00:00:00,Republic Day,NONE,EUR
06/03/2018 23:50:00,Monetary Base (YoY),LOW,JPY
06/04/2018 00:00:00,Queen's Birthday,NONE,NZD
06/04/2018 01:00:00,TD Securities Inflation (MoM),MEDIUM,AUD
06/04/2018 01:00:00,TD Securities Inflation (YoY),MEDIUM,AUD
06/04/2018 01:30:00,ANZ Job Advertisements,LOW,AUD
06/04/2018 01:30:00,Company Gross Operating Profits (QoQ),LOW,AUD
06/04/2018 01:30:00,Retail Sales s.a. (MoM),MEDIUM,AUD
06/04/2018 07:00:00,Unemployment Change,LOW,EUR
06/04/2018 07:15:30,Employment Level (QoQ),LOW,CHF
06/04/2018 08:30:00,Sentix Investor Confidence,LOW,EUR
06/04/2018 08:30:00,S&P Global/CIPS Construction PMI,MEDIUM,GBP
06/04/2018 09:00:00,Producer Price Index (MoM),LOW,EUR
06/04/2018 09:00:00,Producer Price Index (YoY),LOW,EUR
06/04/2018 13:45:00,ISM-NY Business Conditions Index,LOW,USD
06/04/2018 14:00:00,Factory Orders (MoM),MEDIUM,USD
06/04/2018 15:30:00,3-Month Bill Auction,LOW,USD
06/04/2018 15:30:00,6-Month Bill Auction,LOW,USD
06/04/2018 17:00:00,BoE's Tenreyro speech,MEDIUM,GBP
06/04/2018 22:30:00,AiG Performance of Services Index,LOW,AUD
06/04/2018 23:01:00,BRC Like-For-Like Retail Sales (YoY),MEDIUM,GBP
06/04/2018 23:30:00,Overall Household Spending (YoY),MEDIUM,JPY
06/05/2018 00:30:00,Jibun Bank Services PMI,LOW,JPY
06/05/2018 01:30:00,Current Account Balance,LOW,AUD
06/05/2018 01:45:00,Caixin Services PMI,MEDIUM,CNY
06/05/2018 03:35:00,10-y Bond Auction,LOW,JPY
06/05/2018 04:30:00,RBA Interest Rate Decision,HIGH,AUD
06/05/2018 04:30:00,RBA Rate Statement,HIGH,AUD
06/05/2018 06:45:00,Budget Balance,LOW,EUR
06/05/2018 07:15:00,HCOB Services PMI,MEDIUM,EUR
06/05/2018 07:45:00,HCOB Services PMI,LOW,EUR
06/05/2018 07:50:00,HCOB Composite PMI,LOW,EUR
06/05/2018 07:50:00,HCOB Services PMI,LOW,EUR
06/05/2018 07:55:00,HCOB Composite PMI,MEDIUM,EUR
06/05/2018 07:55:00,HCOB Services PMI,MEDIUM,EUR
06/05/2018 08:00:00,HCOB Composite PMI,MEDIUM,EUR
06/05/2018 08:00:00,HCOB Services PMI,MEDIUM,EUR
06/05/2018 08:30:00,S&P Global/CIPS Services PMI,MEDIUM,GBP
06/05/2018 09:00:00,Retail Sales (MoM),LOW,EUR
06/05/2018 09:00:00,Retail Sales (YoY),LOW,EUR
06/05/2018 10:00:00,BoE's Cunliffe speech,MEDIUM,GBP
06/05/2018 12:30:00,Labor Productivity (QoQ),LOW,CAD
06/05/2018 12:55:00,Redbook Index (MoM),LOW,USD
06/05/2018 12:55:00,Redbook Index (YoY),LOW,USD
06/05/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
06/05/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
06/05/2018 14:00:00,ISM Services Employment Index,MEDIUM,USD
06/05/2018 14:00:00,ISM Services New Orders Index,MEDIUM,USD
06/05/2018 14:00:00,ISM Services PMI,MEDIUM,USD
06/05/2018 14:00:00,ISM Services Prices Paid,MEDIUM,USD
06/05/2018 14:00:00,JOLTS Job Openings,LOW,USD
06/05/2018 14:35:36,GDT Price Index,MEDIUM,NZD
06/05/2018 15:30:00,4-Week Bill Auction,LOW,USD
06/05/2018 17:30:00,German Buba President Weidmann speech,MEDIUM,EUR
06/05/2018 20:30:00,API Weekly Crude Oil Stock,LOW,USD
06/05/2018 23:00:00,RBA's Bullock speech,MEDIUM,AUD
06/06/2018 00:00:00,Labor Cash Earnings (YoY),LOW,JPY
06/06/2018 01:00:00,ANZ Commodity Price,LOW,NZD
06/06/2018 01:15:00,HIA New Home Sales (MoM),MEDIUM,AUD
06/06/2018 01:30:00,Gross Domestic Product (QoQ),HIGH,AUD
06/06/2018 01:30:00,Gross Domestic Product (YoY),MEDIUM,AUD
06/06/2018 06:30:00,ECB's Praet speech,MEDIUM,EUR
06/06/2018 07:00:00,Industrial Output Cal Adjusted (YoY),LOW,EUR
06/06/2018 07:15:00,Consumer Price Index (MoM),LOW,CHF
06/06/2018 07:15:00,Consumer Price Index (YoY),MEDIUM,CHF
06/06/2018 08:00:00,ECB's Praet speech,MEDIUM,EUR
06/06/2018 10:40:00,BoE's Tenreyro speech,MEDIUM,GBP
06/06/2018 11:00:00,MBA Mortgage Applications,LOW,USD
06/06/2018 12:30:00,Building Permits (MoM),LOW,CAD
06/06/2018 12:30:00,Exports,LOW,CAD
06/06/2018 12:30:00,Imports,LOW,CAD
06/06/2018 12:30:00,International Merchandise Trade,MEDIUM,CAD
06/06/2018 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
06/06/2018 12:30:00,Nonfarm Productivity,MEDIUM,USD
06/06/2018 12:30:00,Unit Labor Costs,MEDIUM,USD
06/06/2018 14:00:00,Ivey Purchasing Managers Index,MEDIUM,CAD
06/06/2018 14:00:00,Ivey Purchasing Managers Index s.a,MEDIUM,CAD
06/06/2018 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
06/06/2018 16:00:00,BoE's McCafferty speech,MEDIUM,GBP
06/06/2018 22:30:00,AiG Performance of Construction Index,MEDIUM,AUD
06/06/2018 23:50:00,Foreign Bond Investment,LOW,JPY
06/06/2018 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
06/06/2018 23:50:00,JP Foreign Reserves,LOW,JPY
06/07/2018 01:30:00,Exports (MoM),MEDIUM,AUD
06/07/2018 01:30:00,Imports (MoM),MEDIUM,AUD
06/07/2018 01:30:00,Trade Balance (MoM),MEDIUM,AUD
06/07/2018 05:00:00,Coincident Index,LOW,JPY
06/07/2018 05:00:00,Leading Economic Index,MEDIUM,JPY
06/07/2018 05:45:00,Unemployment Rate s.a (MoM),MEDIUM,CHF
06/07/2018 06:00:00,Factory Orders n.s.a. (YoY),LOW,EUR
06/07/2018 06:00:00,Factory Orders s.a. (MoM),LOW,EUR
06/07/2018 06:45:00,Current Account,LOW,EUR
06/07/2018 06:45:00,"Exports, EUR",LOW,EUR
06/07/2018 06:45:00,"Imports, EUR",LOW,EUR
06/07/2018 06:45:00,Trade Balance EUR,LOW,EUR
06/07/2018 07:00:00,Foreign Currency Reserves,LOW,CHF
06/07/2018 07:30:00,Halifax House Prices (MoM),LOW,GBP
06/07/2018 07:30:00,Halifax House Prices (YoY/3m),LOW,GBP
06/07/2018 08:00:00,Foreign Exchange Reserves (MoM),LOW,CNY
06/07/2018 08:00:00,Retail Sales n.s.a (YoY),LOW,EUR
06/07/2018 08:00:00,Retail Sales s.a. (MoM),LOW,EUR
06/07/2018 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
06/07/2018 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
06/07/2018 09:01:23,10-y Obligaciones Auction,LOW,EUR
06/07/2018 09:01:40,3-y Bond Auction,LOW,EUR
06/07/2018 09:01:59,5-y Bond Auction,LOW,EUR
06/07/2018 09:02:38,10-y Bond Auction,LOW,EUR
06/07/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
06/07/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
06/07/2018 14:30:00,Financial System Review,LOW,CAD
06/07/2018 14:30:00,EIA Natural Gas Storage Change,LOW,USD
06/07/2018 15:00:00,BoE's Ramsden speech,MEDIUM,GBP
06/07/2018 15:15:00,BoC's Governor Poloz speech,HIGH,CAD
06/07/2018 19:00:00,Consumer Credit Change,MEDIUM,USD
06/07/2018 23:50:00,Bank Lending (YoY),LOW,JPY
06/07/2018 23:50:00,Current Account n.s.a.,LOW,JPY
06/07/2018 23:50:00,Gross Domestic Product (QoQ),LOW,JPY
06/07/2018 23:50:00,Gross Domestic Product Annualized,LOW,JPY
06/07/2018 23:50:00,Gross Domestic Product Deflator (YoY),LOW,JPY
06/07/2018 23:50:00,Trade Balance - BOP Basis,LOW,JPY
06/08/2018 00:00:00,G7 Meeting,HIGH,EUR
06/08/2018 03:19:14,Trade Balance CNY,MEDIUM,CNY
06/08/2018 03:19:34,Exports (YoY) CNY,MEDIUM,CNY
06/08/2018 03:19:44,Imports (YoY) CNY,MEDIUM,CNY
06/08/2018 03:29:59,Trade Balance USD,MEDIUM,CNY
06/08/2018 03:30:13,Exports (YoY),MEDIUM,CNY
06/08/2018 03:30:25,Imports (YoY),MEDIUM,CNY
06/08/2018 05:00:00,Eco Watchers Survey: Current,LOW,JPY
06/08/2018 05:00:00,Eco Watchers Survey: Outlook,LOW,JPY
06/08/2018 06:00:00,Current Account n.s.a.,LOW,EUR
06/08/2018 06:00:00,Exports (MoM),LOW,EUR
06/08/2018 06:00:00,Imports (MoM),LOW,EUR
06/08/2018 06:00:00,Industrial Production n.s.a. w.d.a. (YoY),MEDIUM,EUR
06/08/2018 06:00:00,Industrial Production s.a. (MoM),LOW,EUR
06/08/2018 06:00:00,Trade Balance s.a.,MEDIUM,EUR
06/08/2018 06:45:00,Industrial Output (MoM),LOW,EUR
06/08/2018 08:15:00,ECB's Mersch speech,MEDIUM,EUR
06/08/2018 08:30:00,Consumer Inflation Expectations,LOW,GBP
06/08/2018 12:15:00,Housing Starts s.a (YoY),MEDIUM,CAD
06/08/2018 12:30:00,Average Hourly Wages (YoY),MEDIUM,CAD
06/08/2018 12:30:00,Capacity Utilization,LOW,CAD
06/08/2018 12:30:00,Net Change in Employment,HIGH,CAD
06/08/2018 12:30:00,Participation Rate,MEDIUM,CAD
06/08/2018 12:30:00,Unemployment Rate,HIGH,CAD
06/08/2018 14:00:00,Wholesale Inventories,LOW,USD
06/08/2018 14:51:15,RealClearMarkets/TIPP Economic Optimism (MoM),LOW,USD
06/08/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
06/08/2018 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
06/08/2018 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
06/08/2018 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
06/08/2018 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
06/08/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
06/08/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
06/08/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
06/09/2018 00:00:00,G7 Meeting,HIGH,EUR
06/09/2018 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
06/09/2018 01:30:00,Consumer Price Index (YoY),MEDIUM,CNY
06/09/2018 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
06/10/2018 22:45:00,Manufacturing Sales,LOW,NZD
06/10/2018 23:50:00,Machinery Orders (MoM),MEDIUM,JPY
06/10/2018 23:50:00,Machinery Orders (YoY),MEDIUM,JPY
06/10/2018 23:50:00,Money Supply M2+CD (YoY),LOW,JPY
06/11/2018 00:00:00,Queen's Birthday,NONE,AUD
06/11/2018 06:00:00,Machine Tool Orders (YoY),LOW,JPY
06/11/2018 08:00:00,Industrial Output s.a. (MoM),LOW,EUR
06/11/2018 08:00:00,Industrial Output w.d.a (YoY),LOW,EUR
06/11/2018 08:30:00,Goods Trade Balance,LOW,GBP
06/11/2018 08:30:00,Industrial Production (MoM),MEDIUM,GBP
06/11/2018 08:30:00,Industrial Production (YoY),LOW,GBP
06/11/2018 08:30:00,Manufacturing Production (MoM),MEDIUM,GBP
06/11/2018 08:30:00,Manufacturing Production (YoY),MEDIUM,GBP
06/11/2018 08:30:00,Total Trade Balance,LOW,GBP
06/11/2018 08:30:00,Trade Balance; non-EU,LOW,GBP
06/11/2018 11:21:50,NIESR GDP Estimate (3M),LOW,GBP
06/11/2018 15:30:00,3-Month Bill Auction,LOW,USD
06/11/2018 15:30:00,6-Month Bill Auction,LOW,USD
06/11/2018 17:00:00,10-Year Note Auction,LOW,USD
06/11/2018 17:00:00,3-Year Note Auction,LOW,USD
06/11/2018 22:45:00,Electronic Card Retail Sales  (MoM),LOW,NZD
06/11/2018 22:45:00,Electronic Card Retail Sales (YoY),LOW,NZD
06/11/2018 23:50:00,BSI Large Manufacturing Conditions Index (QoQ),LOW,JPY
06/11/2018 23:50:00,Producer Price Index (MoM),LOW,JPY
06/11/2018 23:50:00,Producer Price Index (YoY),LOW,JPY
06/12/2018 01:00:00,Trump - Kim Meeting,HIGH,USD
06/12/2018 01:30:00,Home Loans,MEDIUM,AUD
06/12/2018 01:30:00,Investment Lending for Homes,MEDIUM,AUD
06/12/2018 01:30:00,National Australia Bank's Business Conditions,LOW,AUD
06/12/2018 01:30:00,National Australia Bank's Business Confidence,LOW,AUD
06/12/2018 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
06/12/2018 05:30:00,Nonfarm Payrolls (QoQ),LOW,EUR
06/12/2018 08:30:00,Average Earnings Excluding Bonus (3Mo/Yr),HIGH,GBP
06/12/2018 08:30:00,Average Earnings Including Bonus (3Mo/Yr),HIGH,GBP
06/12/2018 08:30:00,Claimant Count Change,MEDIUM,GBP
06/12/2018 08:30:00,Claimant Count Rate,LOW,GBP
06/12/2018 08:30:00,ILO Unemployment Rate (3M),MEDIUM,GBP
06/12/2018 09:00:00,M2 Money Supply (YoY),LOW,CNY
06/12/2018 09:00:00,New Loans,LOW,CNY
06/12/2018 09:00:00,ZEW Survey – Current Situation,MEDIUM,EUR
06/12/2018 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
06/12/2018 09:00:00,ZEW Survey – Economic Sentiment,LOW,EUR
06/12/2018 09:01:59,12-Month Letras Auction,LOW,EUR
06/12/2018 09:02:06,6-Month Letras Auction,LOW,EUR
06/12/2018 10:00:00,NFIB Business Optimism Index,LOW,USD
06/12/2018 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
06/12/2018 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
06/12/2018 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
06/12/2018 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
06/12/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
06/12/2018 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
06/12/2018 12:55:00,Redbook Index (MoM),LOW,USD
06/12/2018 12:55:00,Redbook Index (YoY),LOW,USD
06/12/2018 15:30:00,4-Week Bill Auction,LOW,USD
06/12/2018 17:00:00,30-Year Bond Auction,LOW,USD
06/12/2018 18:00:00,Monthly Budget Statement,MEDIUM,USD
06/12/2018 20:30:00,API Weekly Crude Oil Stock,LOW,USD
06/12/2018 22:45:00,Food Price Index (MoM),LOW,NZD
06/13/2018 00:00:00,Eurogroup Meeting,MEDIUM,EUR
06/13/2018 00:30:00,Westpac Consumer Confidence,MEDIUM,AUD
06/13/2018 02:00:00,RBA's Governor Lowe speech,HIGH,AUD
