Start,Name,Impact,Currency
02/14/2023 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
02/14/2023 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
02/14/2023 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
02/14/2023 13:55:00,Redbook Index (YoY),LOW,USD
02/14/2023 16:30:00,Fed's Harker speech,MEDIUM,USD
02/14/2023 19:05:00,Fed's Williams speech,MEDIUM,USD
02/14/2023 21:30:00,API Weekly Crude Oil Stock,LOW,USD
02/15/2023 00:15:00,RBA's Governor Lowe speech,HIGH,AUD
02/15/2023 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
02/15/2023 07:00:00,Consumer Price Index (MoM),MEDIUM,GBP
02/15/2023 07:00:00,Consumer Price Index (YoY),HIGH,GBP
02/15/2023 07:00:00,Core Consumer Price Index (YoY),MEDIUM,GBP
02/15/2023 07:00:00,PPI Core Output (MoM) n.s.a,MEDIUM,GBP
02/15/2023 07:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
02/15/2023 07:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
02/15/2023 07:00:00,Producer Price Index - Input (YoY) n.s.a,LOW,GBP
02/15/2023 07:00:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
02/15/2023 07:00:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
02/15/2023 07:00:00,Retail Price Index (MoM),MEDIUM,GBP
02/15/2023 07:00:00,Retail Price Index (YoY),MEDIUM,GBP
02/15/2023 08:00:00,Consumer Price Index (MoM),LOW,EUR
02/15/2023 08:00:00,Consumer Price Index (YoY),LOW,EUR
02/15/2023 08:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
02/15/2023 08:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
02/15/2023 09:30:00,DCLG House Price Index (YoY),LOW,GBP
02/15/2023 10:00:00,Industrial Production s.a. (MoM),MEDIUM,EUR
02/15/2023 10:00:00,Industrial Production w.d.a. (YoY),LOW,EUR
02/15/2023 10:00:00,Trade Balance n.s.a.,LOW,EUR
02/15/2023 10:00:00,Trade Balance s.a.,LOW,EUR
02/15/2023 10:30:00,30-y Bond Auction,LOW,EUR
02/15/2023 12:00:00,MBA Mortgage Applications,LOW,USD
02/15/2023 13:15:00,Housing Starts s.a (YoY),LOW,CAD
02/15/2023 13:30:00,Manufacturing Sales (MoM),LOW,CAD
02/15/2023 13:30:00,Wholesale Sales (MoM),LOW,CAD
02/15/2023 13:30:00,NY Empire State Manufacturing Index,LOW,USD
02/15/2023 13:30:00,Retail Sales (MoM),HIGH,USD
02/15/2023 13:30:00,Retail Sales Control Group,HIGH,USD
02/15/2023 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
02/15/2023 14:00:00,ECB's President Lagarde speech,HIGH,EUR
02/15/2023 14:15:00,Capacity Utilization,LOW,USD
02/15/2023 14:15:00,Industrial Production (MoM),LOW,USD
02/15/2023 15:00:00,Business Inventories,LOW,USD
02/15/2023 15:00:00,NAHB Housing Market Index,LOW,USD
02/15/2023 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
02/15/2023 18:00:00,20-Year Bond Auction,LOW,USD
02/15/2023 21:00:00,Net Long-Term TIC Flows,LOW,USD
02/15/2023 21:00:00,Total Net TIC Flows,LOW,USD
02/15/2023 21:45:00,Visitor Arrivals (YoY),LOW,NZD
02/15/2023 23:50:00,Adjusted Merchandise Trade Balance,LOW,JPY
02/15/2023 23:50:00,Exports (YoY),MEDIUM,JPY
02/15/2023 23:50:00,Foreign Bond Investment,LOW,JPY
02/15/2023 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
02/15/2023 23:50:00,Imports (YoY),MEDIUM,JPY
02/15/2023 23:50:00,Machinery Orders (MoM),LOW,JPY
02/15/2023 23:50:00,Machinery Orders (YoY),LOW,JPY
02/15/2023 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
02/16/2023 00:00:00,Consumer Inflation Expectations,MEDIUM,AUD
02/16/2023 00:30:00,Employment Change s.a.,HIGH,AUD
02/16/2023 00:30:00,Full-Time Employment,MEDIUM,AUD
02/16/2023 00:30:00,Participation Rate,LOW,AUD
02/16/2023 00:30:00,Part-Time Employment,LOW,AUD
02/16/2023 00:30:00,Unemployment Rate s.a.,HIGH,AUD
02/16/2023 01:30:00,"House Price Index ",LOW,CNY
02/16/2023 09:00:00,Economic Bulletin,MEDIUM,EUR
02/16/2023 09:00:00,Global Trade Balance,LOW,EUR
02/16/2023 09:00:00,Trade Balance EU,LOW,EUR
02/16/2023 09:15:00,ECB's Panetta speech,MEDIUM,EUR
02/16/2023 13:30:00,Employment Insurance Beneficiaries Change (MoM),LOW,CAD
02/16/2023 13:30:00,Building Permits (MoM),MEDIUM,USD
02/16/2023 13:30:00,Building Permits Change,LOW,USD
02/16/2023 13:30:00,Continuing Jobless Claims,LOW,USD
02/16/2023 13:30:00,Housing Starts (MoM),MEDIUM,USD
02/16/2023 13:30:00,Housing Starts Change,LOW,USD
02/16/2023 13:30:00,Initial Jobless Claims,MEDIUM,USD
02/16/2023 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
02/16/2023 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
02/16/2023 13:30:00,Producer Price Index (MoM),LOW,USD
02/16/2023 13:30:00,Producer Price Index (YoY),LOW,USD
02/16/2023 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
02/16/2023 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
02/16/2023 15:00:00,ECB's Lane speech,MEDIUM,EUR
02/16/2023 15:30:00,EIA Natural Gas Storage Change,LOW,USD
02/16/2023 16:00:00,BoC's Governor Macklem speech,HIGH,CAD
02/16/2023 16:00:00,BoC's Rogers speech,MEDIUM,CAD
02/16/2023 16:30:00,4-Week Bill Auction,LOW,USD
02/16/2023 17:00:00,BoE's Pill speech,MEDIUM,GBP
02/16/2023 18:00:00,30-year TIPS Auction,LOW,USD
02/16/2023 18:30:00,Fed's Bullard speech,MEDIUM,USD
02/16/2023 19:45:00,ECB's De Guindos speech,MEDIUM,EUR
02/16/2023 21:00:00,Fed's Cook speech,MEDIUM,USD
02/16/2023 22:30:00,RBA's Governor Lowe speech,HIGH,AUD
02/16/2023 22:55:00,BoC's Beaudry speech,MEDIUM,CAD
02/16/2023 23:00:00,Fed's Mester speech,MEDIUM,USD
02/17/2023 07:00:00,Producer Price Index (MoM),MEDIUM,EUR
02/17/2023 07:00:00,Producer Price Index (YoY),LOW,EUR
02/17/2023 07:00:00,Retail Sales (MoM),MEDIUM,GBP
02/17/2023 07:00:00,Retail Sales (YoY),MEDIUM,GBP
02/17/2023 07:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
02/17/2023 07:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
02/17/2023 07:30:00,Industrial Production (YoY),MEDIUM,CHF
02/17/2023 07:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
02/17/2023 07:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
02/17/2023 07:45:00,Inflation ex-tobacco (MoM),LOW,EUR
02/17/2023 09:00:00,Current Account n.s.a,LOW,EUR
02/17/2023 09:00:00,Current Account s.a,LOW,EUR
02/17/2023 11:30:00,ECB's Villeroy speech,MEDIUM,EUR
02/17/2023 13:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
02/17/2023 13:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
02/17/2023 13:30:00,Industrial Product Price (MoM),LOW,CAD
02/17/2023 13:30:00,Raw Material Price Index,LOW,CAD
02/17/2023 13:30:00,Export Price Index (MoM),LOW,USD
02/17/2023 13:30:00,Export Price Index (YoY),LOW,USD
02/17/2023 13:30:00,Fed's Barkin speech,MEDIUM,USD
02/17/2023 13:30:00,Import Price Index (MoM),LOW,USD
02/17/2023 13:30:00,Import Price Index (YoY),LOW,USD
02/17/2023 13:45:00,Fed's Bowman speech,MEDIUM,USD
02/17/2023 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
02/20/2023 00:01:00,Rightmove House Price Index (MoM),LOW,GBP
02/20/2023 00:01:00,Rightmove House Price Index (YoY),LOW,GBP
02/20/2023 01:15:00,PBoC Interest Rate Decision,HIGH,CNY
02/20/2023 05:00:00,Family Day,NONE,CAD
02/20/2023 05:00:00,Presidents' Day,NONE,USD
02/20/2023 10:00:00,Construction Output  s.a (MoM),LOW,EUR
02/20/2023 10:00:00,Construction Output w.d.a (YoY),LOW,EUR
02/20/2023 10:50:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
02/20/2023 11:00:00,German Buba Monthly Report,LOW,EUR
02/20/2023 15:00:00,Consumer Confidence,MEDIUM,EUR
02/20/2023 21:45:00,Producer Price Index - Input (QoQ),LOW,NZD
02/20/2023 21:45:00,Producer Price Index - Output (QoQ),LOW,NZD
02/20/2023 22:00:00,Judo Bank Composite PMI,LOW,AUD
02/20/2023 22:00:00,Judo Bank Manufacturing PMI,MEDIUM,AUD
02/20/2023 22:00:00,Judo Bank Services PMI,MEDIUM,AUD
02/21/2023 00:30:00,RBA Meeting Minutes,HIGH,AUD
02/21/2023 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
02/21/2023 00:30:00,Jibun Bank Services PMI,LOW,JPY
02/21/2023 07:00:00,Exports (MoM),LOW,CHF
02/21/2023 07:00:00,Imports (MoM),LOW,CHF
02/21/2023 07:00:00,Trade Balance,LOW,CHF
02/21/2023 07:00:00,Public Sector Net Borrowing,LOW,GBP
02/21/2023 08:15:00,HCOB Composite PMI,MEDIUM,EUR
02/21/2023 08:15:00,HCOB Manufacturing PMI,MEDIUM,EUR
02/21/2023 08:15:00,HCOB Services PMI,LOW,EUR
02/21/2023 08:30:00,HCOB Composite PMI,HIGH,EUR
02/21/2023 08:30:00,HCOB Manufacturing PMI,HIGH,EUR
02/21/2023 08:30:00,HCOB Services PMI,MEDIUM,EUR
02/21/2023 09:00:00,HCOB Composite PMI,HIGH,EUR
02/21/2023 09:00:00,HCOB Manufacturing PMI,MEDIUM,EUR
02/21/2023 09:00:00,HCOB Services PMI,MEDIUM,EUR
02/21/2023 09:30:00,S&P Global/CIPS Composite PMI,MEDIUM,GBP
02/21/2023 09:30:00,S&P Global/CIPS Manufacturing PMI,MEDIUM,GBP
02/21/2023 09:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
02/21/2023 10:00:00,ZEW Survey - Current Situation,MEDIUM,EUR
02/21/2023 10:00:00,ZEW Survey - Economic Sentiment,MEDIUM,EUR
02/21/2023 10:00:00,ZEW Survey - Economic Sentiment,MEDIUM,EUR
02/21/2023 10:40:00,5-y Note Auction,LOW,EUR
02/21/2023 13:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
02/21/2023 13:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
02/21/2023 13:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
02/21/2023 13:30:00,Consumer Price Index (MoM),MEDIUM,CAD
02/21/2023 13:30:00,Consumer Price Index (YoY),MEDIUM,CAD
02/21/2023 13:30:00,Retail Sales (MoM),HIGH,CAD
02/21/2023 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
02/21/2023 14:45:00,S&P Global Composite PMI,MEDIUM,USD
02/21/2023 14:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
02/21/2023 14:45:00,S&P Global Services PMI,MEDIUM,USD
02/21/2023 15:00:00,ECB's President Lagarde speech,HIGH,EUR
02/21/2023 15:00:00,Existing Home Sales (MoM),LOW,USD
02/21/2023 15:00:00,Existing Home Sales Change (MoM),LOW,USD
02/21/2023 15:10:00,GDT Price Index,LOW,NZD
02/21/2023 16:30:00,3-Month Bill Auction,LOW,USD
02/21/2023 16:30:00,6-Month Bill Auction,LOW,USD
02/21/2023 18:00:00,2-Year Note Auction,LOW,USD
02/21/2023 18:00:00,52-Week Bill Auction,LOW,USD
02/21/2023 21:45:00,Exports,MEDIUM,NZD
02/21/2023 21:45:00,Imports,MEDIUM,NZD
02/21/2023 21:45:00,Trade Balance NZD (MoM),LOW,NZD
02/21/2023 21:45:00,Trade Balance NZD (YoY),MEDIUM,NZD
02/21/2023 23:30:00,Westpac Leading Index (MoM),LOW,AUD
02/21/2023 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
02/22/2023 00:30:00,Construction Work Done,LOW,AUD
02/22/2023 00:30:00,Wage Price Index (QoQ),MEDIUM,AUD
02/22/2023 00:30:00,Wage Price Index (YoY),LOW,AUD
02/22/2023 01:00:00,"Monetary Policy Statement ",HIGH,NZD
02/22/2023 01:00:00,RBNZ Interest Rate Decision,HIGH,NZD
02/22/2023 01:00:00,RBNZ Monetary Policy Statement,HIGH,NZD
02/22/2023 02:00:00,Credit Card Spending (YoY),LOW,NZD
02/22/2023 02:00:00,RBNZ Press Conference,HIGH,NZD
02/22/2023 07:00:00,Consumer Price Index (MoM),LOW,EUR
02/22/2023 07:00:00,Consumer Price Index (YoY),LOW,EUR
02/22/2023 07:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
02/22/2023 07:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
02/22/2023 07:45:00,Business Climate in Manufacturing,LOW,EUR
02/22/2023 08:00:00,Non-Monetary Policy ECB Meeting,LOW,EUR
02/22/2023 09:00:00,ZEW Survey - Expectations,MEDIUM,CHF
02/22/2023 09:00:00,IFO - Business Climate,MEDIUM,EUR
02/22/2023 09:00:00,IFO - Current Assessment,MEDIUM,EUR
02/22/2023 09:00:00,IFO - Expectations,MEDIUM,EUR
02/22/2023 09:00:00,Consumer Price Index (EU Norm) (MoM),LOW,EUR
02/22/2023 09:00:00,Consumer Price Index (EU Norm) (YoY),LOW,EUR
02/22/2023 09:00:00,Consumer Price Index (MoM),LOW,EUR
02/22/2023 09:00:00,Consumer Price Index (YoY),LOW,EUR
02/22/2023 10:30:00,10-y Bond Auction,MEDIUM,EUR
02/22/2023 12:00:00,MBA Mortgage Applications,LOW,USD
02/22/2023 13:30:00,New Housing Price Index (MoM),LOW,CAD
02/22/2023 13:30:00,New Housing Price Index (YoY),LOW,CAD
02/22/2023 13:55:00,Redbook Index (YoY),LOW,USD
02/22/2023 15:00:00,The Emperor's Birthday,NONE,JPY
02/22/2023 18:00:00,5-Year Note Auction,LOW,USD
02/22/2023 19:00:00,FOMC Minutes,HIGH,USD
02/22/2023 19:10:00,RBNZ's Governor Orr speech,HIGH,NZD
02/22/2023 21:30:00,API Weekly Crude Oil Stock,LOW,USD
02/22/2023 22:30:00,Fed's Williams speech,MEDIUM,USD
02/23/2023 00:30:00,Private Capital Expenditure,LOW,AUD
02/23/2023 05:15:00,RBA's Bullock speech,MEDIUM,AUD
02/23/2023 09:30:00,BoE's Mann speech,MEDIUM,GBP
02/23/2023 10:00:00,Core Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
02/23/2023 10:00:00,Core Harmonized Index of Consumer Prices (YoY),MEDIUM,EUR
02/23/2023 10:00:00,Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
02/23/2023 10:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
02/23/2023 10:45:00,BoE's Cunliffe speech,MEDIUM,GBP
02/23/2023 13:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
02/23/2023 13:30:00,Continuing Jobless Claims,LOW,USD
02/23/2023 13:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
02/23/2023 13:30:00,Gross Domestic Product Annualized,HIGH,USD
02/23/2023 13:30:00,Gross Domestic Product Price Index,MEDIUM,USD
02/23/2023 13:30:00,Initial Jobless Claims,MEDIUM,USD
02/23/2023 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
02/23/2023 13:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
02/23/2023 15:30:00,EIA Natural Gas Storage Change,LOW,USD
02/23/2023 15:50:00,Fed's Bostic speech,MEDIUM,USD
02/23/2023 16:00:00,EIA Crude Oil Stocks Change,LOW,USD
02/23/2023 16:00:00,Kansas Fed Manufacturing Activity,LOW,USD
02/23/2023 16:30:00,4-Week Bill Auction,LOW,USD
02/23/2023 18:00:00,7-Year Note Auction,LOW,USD
02/23/2023 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
02/23/2023 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
02/23/2023 23:30:00,National CPI ex Fresh Food (YoY),MEDIUM,JPY
02/23/2023 23:50:00,Foreign Bond Investment,LOW,JPY
02/23/2023 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
02/24/2023 00:00:00,G20 Finance Ministers and Central Bank Governors Meeting,MEDIUM,EUR
02/24/2023 00:01:00,GfK Consumer Confidence,MEDIUM,GBP
02/24/2023 05:00:00,BoJ Governor Ueda speech,HIGH,JPY
02/24/2023 07:00:00,GfK Consumer Confidence Survey,MEDIUM,EUR
02/24/2023 07:00:00,Gross Domestic Product (QoQ),MEDIUM,EUR
02/24/2023 07:00:00,Gross Domestic Product (YoY),MEDIUM,EUR
02/24/2023 07:00:00,Gross Domestic Product w.d.a (YoY),MEDIUM,EUR
02/24/2023 07:30:00,Employment Level (QoQ),LOW,CHF
02/24/2023 07:45:00,Consumer Confidence,LOW,EUR
02/24/2023 10:30:00,10-y Bond Auction,LOW,EUR
02/24/2023 10:30:00,5-y Bond Auction,LOW,EUR
02/24/2023 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
02/24/2023 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
02/24/2023 13:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
02/24/2023 13:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
02/24/2023 13:30:00,Personal Income (MoM),MEDIUM,USD
02/24/2023 13:30:00,Personal Spending,MEDIUM,USD
02/24/2023 15:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
02/24/2023 15:00:00,New Home Sales (MoM),MEDIUM,USD
02/24/2023 15:00:00,New Home Sales Change (MoM),LOW,USD
02/24/2023 15:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
02/24/2023 15:15:00,Fed's Jefferson speech,MEDIUM,USD
02/24/2023 15:15:00,Fed's Mester speech,LOW,USD
02/24/2023 16:30:00,BoE's Tenreyro speech,MEDIUM,GBP
02/24/2023 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
02/24/2023 20:30:00,CFTC AUD NC Net Positions,LOW,AUD
02/24/2023 20:30:00,CFTC EUR NC Net Positions,LOW,EUR
02/24/2023 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
02/24/2023 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
02/24/2023 20:30:00,CFTC Gold NC Net Positions,LOW,USD
02/24/2023 20:30:00,CFTC Oil NC Net Positions,LOW,USD
02/24/2023 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
02/25/2023 00:00:00,G20 Finance Ministers and Central Bank Governors Meeting,MEDIUM,EUR
02/26/2023 21:45:00,Retail Sales (QoQ),HIGH,NZD
02/26/2023 21:45:00,Retail Sales ex Autos (QoQ),MEDIUM,NZD
02/27/2023 00:30:00,Company Gross Operating Profits (QoQ),LOW,AUD
02/27/2023 05:00:00,BoJ Governor Ueda speech,HIGH,JPY
02/27/2023 05:00:00,Coincident Index,LOW,JPY
02/27/2023 05:00:00,Leading Economic Index,LOW,JPY
02/27/2023 09:00:00,M3 Money Supply (3m),LOW,EUR
02/27/2023 09:00:00,M3 Money Supply (YoY),LOW,EUR
02/27/2023 09:00:00,Private Loans (YoY),LOW,EUR
02/27/2023 09:00:00,Business Confidence,LOW,EUR
02/27/2023 09:00:00,Consumer Confidence,LOW,EUR
02/27/2023 09:00:00,BoE's Broadbent speech,MEDIUM,GBP
02/27/2023 10:00:00,Business Climate,MEDIUM,EUR
02/27/2023 10:00:00,Consumer Confidence,MEDIUM,EUR
02/27/2023 10:00:00,Economic Sentiment Indicator,LOW,EUR
02/27/2023 10:00:00,Industrial Confidence,LOW,EUR
02/27/2023 10:00:00,Services Sentiment,LOW,EUR
02/27/2023 13:30:00,Current Account,MEDIUM,CAD
02/27/2023 13:30:00,Durable Goods Orders,HIGH,USD
02/27/2023 13:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
02/27/2023 13:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
02/27/2023 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
02/27/2023 15:00:00,Pending Home Sales (MoM),MEDIUM,USD
02/27/2023 15:00:00,Pending Home Sales (YoY),LOW,USD
02/27/2023 15:30:00,Dallas Fed Manufacturing Business Index,LOW,USD
02/27/2023 15:30:00,Fed's Jefferson speech,MEDIUM,USD
02/27/2023 16:30:00,3-Month Bill Auction,LOW,USD
02/27/2023 16:30:00,6-Month Bill Auction,LOW,USD
02/27/2023 17:00:00,ECB's Lane speech,MEDIUM,EUR
02/27/2023 23:50:00,Industrial Production (MoM),MEDIUM,JPY
02/27/2023 23:50:00,Industrial Production (YoY),MEDIUM,JPY
02/27/2023 23:50:00,Large Retailer Sales,MEDIUM,JPY
02/27/2023 23:50:00,Retail Trade (YoY),MEDIUM,JPY
02/27/2023 23:50:00,Retail Trade s.a (MoM),MEDIUM,JPY
02/28/2023 00:00:00,ANZ Activity Outlook,LOW,NZD
02/28/2023 00:00:00,ANZ Business Confidence,LOW,NZD
02/28/2023 00:30:00,Current Account Balance,LOW,AUD
02/28/2023 00:30:00,Private Sector Credit (MoM),LOW,AUD
02/28/2023 00:30:00,Private Sector Credit (YoY),LOW,AUD
02/28/2023 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
02/28/2023 05:00:00,Annualized Housing Starts,LOW,JPY
02/28/2023 05:00:00,Construction Orders (YoY),LOW,JPY
02/28/2023 05:00:00,Housing Starts (YoY),LOW,JPY
02/28/2023 07:00:00,Import Price Index (MoM),LOW,EUR
02/28/2023 07:00:00,Import Price Index (YoY),LOW,EUR
02/28/2023 07:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
02/28/2023 07:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
02/28/2023 07:45:00,Consumer Spending (MoM),LOW,EUR
02/28/2023 07:45:00,Gross Domestic Product (QoQ),LOW,EUR
02/28/2023 07:45:00,Producer Prices (MoM),LOW,EUR
02/28/2023 08:00:00,Gross Domestic Product (QoQ),HIGH,CHF
02/28/2023 08:00:00,Gross Domestic Product (YoY),MEDIUM,CHF
02/28/2023 08:00:00,KOF Leading Indicator,MEDIUM,CHF
02/28/2023 08:00:00,Consumer Price Index (MoM),LOW,EUR
02/28/2023 08:00:00,Consumer Price Index (YoY),LOW,EUR
02/28/2023 08:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
02/28/2023 08:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
02/28/2023 09:00:00,Current Account Balance,LOW,EUR
02/28/2023 09:00:00,Trade Balance non-EU,LOW,EUR
02/28/2023 10:00:00,Industrial Sales n.s.a. (YoY),LOW,EUR
02/28/2023 10:00:00,Industrial Sales s.a. (MoM),LOW,EUR
02/28/2023 10:15:00,BoE's Cunliffe speech,MEDIUM,GBP
02/28/2023 12:15:00,BoE's Pill speech,MEDIUM,GBP
02/28/2023 12:30:00,BoE's Mann speech,MEDIUM,GBP
02/28/2023 13:30:00,Gross Domestic Product (MoM),MEDIUM,CAD
02/28/2023 13:30:00,Gross Domestic Product (QoQ),MEDIUM,CAD
02/28/2023 13:30:00,Gross Domestic Product Annualized,HIGH,CAD
02/28/2023 13:30:00,Goods Trade Balance,LOW,USD
02/28/2023 13:30:00,Wholesale Inventories,LOW,USD
02/28/2023 14:00:00,Housing Price Index (MoM),MEDIUM,USD
02/28/2023 14:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
02/28/2023 14:30:00,Redbook Index (YoY),LOW,USD
02/28/2023 14:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
02/28/2023 15:00:00,Consumer Confidence,MEDIUM,USD
02/28/2023 15:00:00,Richmond Fed Manufacturing Index,LOW,USD
02/28/2023 19:30:00,Fed's Goolsbee speech,MEDIUM,USD
02/28/2023 20:30:00,AiG Construction PMI,LOW,AUD
02/28/2023 20:30:00,AiG Industry Index,MEDIUM,AUD
02/28/2023 20:30:00,AiG Manufacturing PMI,LOW,AUD
02/28/2023 21:30:00,API Weekly Crude Oil Stock,LOW,USD
02/28/2023 21:45:00,Building Permits s.a. (MoM),MEDIUM,NZD
02/28/2023 22:00:00,Judo Bank Manufacturing PMI,LOW,AUD
03/01/2023 00:01:00,BRC Shop Price Index (YoY),LOW,GBP
03/01/2023 00:30:00,Gross Domestic Product (QoQ),HIGH,AUD
03/01/2023 00:30:00,Gross Domestic Product (YoY),MEDIUM,AUD
03/01/2023 00:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
03/01/2023 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
03/01/2023 01:00:00,NBS Manufacturing PMI,HIGH,CNY
03/01/2023 01:30:00,NBS Non-Manufacturing PMI,HIGH,CNY
03/01/2023 01:45:00,Caixin Manufacturing PMI,MEDIUM,CNY
03/01/2023 05:30:00,RBA Commodity Index SDR (YoY),LOW,AUD
03/01/2023 07:00:00,Nationwide Housing Prices n.s.a (YoY),LOW,GBP
03/01/2023 07:00:00,Nationwide Housing Prices s.a (MoM),LOW,GBP
03/01/2023 07:30:00,Real Retail Sales (YoY),MEDIUM,CHF
03/01/2023 08:15:00,HCOB Manufacturing PMI,MEDIUM,EUR
03/01/2023 08:30:00,SVME - Purchasing Managers' Index,LOW,CHF
03/01/2023 08:45:00,HCOB Manufacturing PMI,MEDIUM,EUR
03/01/2023 08:50:00,HCOB Manufacturing PMI,LOW,EUR
03/01/2023 08:55:00,HCOB Manufacturing PMI,MEDIUM,EUR
03/01/2023 08:55:00,Unemployment Change,MEDIUM,EUR
03/01/2023 08:55:00,Unemployment Rate s.a.,MEDIUM,EUR
03/01/2023 09:00:00,HCOB Manufacturing PMI,LOW,EUR
03/01/2023 09:30:00,Consumer Credit,LOW,GBP
03/01/2023 09:30:00,M4 Money Supply (MoM),LOW,GBP
03/01/2023 09:30:00,M4 Money Supply (YoY),LOW,GBP
03/01/2023 09:30:00,Mortgage Approvals,LOW,GBP
03/01/2023 09:30:00,Net Lending to Individuals (MoM),LOW,GBP
03/01/2023 09:30:00,S&P Global/CIPS Manufacturing PMI,MEDIUM,GBP
03/01/2023 10:00:00,German Buba President Nagel speech,MEDIUM,EUR
03/01/2023 10:10:00,BoE's Governor Bailey speech,HIGH,GBP
03/01/2023 12:00:00,MBA Mortgage Applications,LOW,USD
03/01/2023 13:00:00,Consumer Price Index (MoM),LOW,EUR
03/01/2023 13:00:00,Consumer Price Index (YoY),LOW,EUR
03/01/2023 13:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
03/01/2023 13:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
03/01/2023 14:00:00,Fed's Kashkari speech,MEDIUM,USD
03/01/2023 14:30:00,S&P Global Manufacturing PMI,MEDIUM,CAD
03/01/2023 14:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
03/01/2023 15:00:00,Construction Spending (MoM),LOW,USD
03/01/2023 15:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
03/01/2023 15:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
03/01/2023 15:00:00,ISM Manufacturing PMI,HIGH,USD
